staff_id,role,shift_start,shift_end,clinic_location
LA-PR-03,Provider,2026-01-09 09:00:00,2026-01-09 17:00:00,Lakeside
LA-PR-01,Provider,2026-01-10 08:00:00,2026-01-10 13:00:00,Lakeside
LA-PR-02,Provider,2026-01-10 08:00:00,2026-01-10 13:00:00,Lakeside
LA-SU-01,Support,2026-01-10 08:00:00,2026-01-10 13:00:00,Lakeside
LA-SU-02,Support,2026-01-10 08:00:00,2026-01-10 13:00:00,Lakeside
LA-SU-03,Support,2026-01-10 08:00:00,2026-01-10 13:00:00,Lakeside
LA-PR-03,Provider,2026-01-10 09:00:00,2026-01-10 13:00:00,Lakeside
LA-PR-01,Provider,2026-01-12 08:00:00,2026-01-12 17:00:00,Lakeside
LA-PR-02,Provider,2026-01-12 08:00:00,2026-01-12 17:00:00,Lakeside
LA-SU-01,Support,2026-01-12 08:00:00,2026-01-12 17:00:00,Lakeside
LA-SU-02,Support,2026-01-12 08:00:00,2026-01-12 17:00:00,Lakeside
LA-SU-03,Support,2026-01-12 08:00:00,2026-01-12 17:00:00,Lakeside
LA-PR-03,Provider,2026-01-12 09:00:00,2026-01-12 17:00:00,Lakeside
LA-PR-01,Provider,2026-01-13 08:00:00,2026-01-13 17:00:00,Lakeside
LA-PR-02,Provider,2026-01-13 08:00:00,2026-01-13 17:00:00,Lakeside
LA-SU-01,Support,2026-01-13 08:00:00,2026-01-13 17:00:00,Lakeside
LA-SU-02,Support,2026-01-13 08:00:00,2026-01-13 17:00:00,Lakeside
LA-SU-03,Support,2026-01-13 08:00:00,2026-01-13 17:00:00,Lakeside
LA-PR-03,Provider,2026-01-13 09:00:00,2026-01-13 17:00:00,Lakeside
LA-PR-01,Provider,2026-01-14 08:00:00,2026-01-14 17:00:00,Lakeside
LA-PR-02,Provider,2026-01-14 08:00:00,2026-01-14 17:00:00,Lakeside
LA-SU-01,Support,2026-01-14 08:00:00,2026-01-14 17:00:00,Lakeside
LA-SU-02,Support,2026-01-14 08:00:00,2026-01-14 17:00:00,Lakeside
LA-SU-03,Support,2026-01-14 08:00:00,2026-01-14 17:00:00,Lakeside
LA-PR-03,Provider,2026-01-14 09:00:00,2026-01-14 17:00:00,Lakeside
LA-PR-01,Provider,2026-01-15 08:00:00,2026-01-15 17:00:00,Lakeside
LA-PR-02,Provider,2026-01-15 08:00:00,2026-01-15 17:00:00,Lakeside
LA-SU-01,Support,2026-01-15 08:00:00,2026-01-15 17:00:00,Lakeside
LA-SU-02,Support,2026-01-15 08:00:00,2026-01-15 17:00:00,Lakeside
LA-SU-03,Support,2026-01-15 08:00:00,2026-01-15 17:00:00,Lakeside
LA-PR-03,Provider,2026-01-15 09:00:00,2026-01-15 17:00:00,Lakeside
LA-PR-01,Provider,2026-01-16 08:00:00,2026-01-16 17:00:00,Lakeside
LA-PR-02,Provider,2026-01-16 08:00:00,2026-01-16 17:00:00,Lakeside
LA-SU-01,Support,2026-01-16 08:00:00,2026-01-16 17:00:00,Lakeside
LA-SU-02,Support,2026-01-16 08:00:00,2026-01-16 17:00:00,Lakeside
LA-SU-03,Support,2026-01-16 08:00:00,2026-01-16 17:00:00,Lakeside
LA-PR-03,Provider,2026-01-16 09:00:00,2026-01-16 17:00:00,Lakeside
LA-PR-01,Provider,2026-01-17 08:00:00,2026-01-17 13:00:00,Lakeside
LA-PR-02,Provider,2026-01-17 08:00:00,2026-01-17 13:00:00,Lakeside
LA-SU-01,Support,2026-01-17 08:00:00,2026-01-17 13:00:00,Lakeside
LA-SU-02,Support,2026-01-17 08:00:00,2026-01-17 13:00:00,Lakeside
LA-SU-03,Support,2026-01-17 08:00:00,2026-01-17 13:00:00,Lakeside
LA-PR-03,Provider,2026-01-17 09:00:00,2026-01-17 13:00:00,Lakeside
LA-PR-01,Provider,2026-01-19 08:00:00,2026-01-19 17:00:00,Lakeside
LA-PR-02,Provider,2026-01-19 08:00:00,2026-01-19 17:00:00,Lakeside
LA-SU-01,Support,2026-01-19 08:00:00,2026-01-19 17:00:00,Lakeside
LA-SU-02,Support,2026-01-19 08:00:00,2026-01-19 17:00:00,Lakeside
LA-SU-03,Support,2026-01-19 08:00:00,2026-01-19 17:00:00,Lakeside
LA-PR-03,Provider,2026-01-19 09:00:00,2026-01-19 17:00:00,Lakeside
LA-PR-01,Provider,2026-01-20 08:00:00,2026-01-20 17:00:00,Lakeside
LA-PR-02,Provider,2026-01-20 08:00:00,2026-01-20 17:00:00,Lakeside
LA-SU-01,Support,2026-01-20 08:00:00,2026-01-20 17:00:00,Lakeside
LA-SU-02,Support,2026-01-20 08:00:00,2026-01-20 17:00:00,Lakeside
LA-SU-03,Support,2026-01-20 08:00:00,2026-01-20 17:00:00,Lakeside
LA-PR-03,Provider,2026-01-20 09:00:00,2026-01-20 17:00:00,Lakeside
LA-PR-01,Provider,2026-01-21 08:00:00,2026-01-21 17:00:00,Lakeside
LA-PR-02,Provider,2026-01-21 08:00:00,2026-01-21 17:00:00,Lakeside
LA-SU-01,Support,2026-01-21 08:00:00,2026-01-21 17:00:00,Lakeside
LA-SU-02,Support,2026-01-21 08:00:00,2026-01-21 17:00:00,Lakeside
LA-SU-03,Support,2026-01-21 08:00:00,2026-01-21 17:00:00,Lakeside
LA-PR-03,Provider,2026-01-21 09:00:00,2026-01-21 17:00:00,Lakeside
LA-PR-01,Provider,2026-01-22 08:00:00,2026-01-22 17:00:00,Lakeside
LA-PR-02,Provider,2026-01-22 08:00:00,2026-01-22 17:00:00,Lakeside
LA-SU-01,Support,2026-01-22 08:00:00,2026-01-22 17:00:00,Lakeside
LA-SU-02,Support,2026-01-22 08:00:00,2026-01-22 17:00:00,Lakeside
LA-SU-03,Support,2026-01-22 08:00:00,2026-01-22 17:00:00,Lakeside
LA-PR-03,Provider,2026-01-22 09:00:00,2026-01-22 17:00:00,Lakeside
LA-PR-01,Provider,2026-01-23 08:00:00,2026-01-23 17:00:00,Lakeside
LA-PR-02,Provider,2026-01-23 08:00:00,2026-01-23 17:00:00,Lakeside
LA-SU-01,Support,2026-01-23 08:00:00,2026-01-23 17:00:00,Lakeside
LA-SU-02,Support,2026-01-23 08:00:00,2026-01-23 17:00:00,Lakeside
LA-SU-03,Support,2026-01-23 08:00:00,2026-01-23 17:00:00,Lakeside
LA-PR-03,Provider,2026-01-23 09:00:00,2026-01-23 17:00:00,Lakeside
LA-PR-01,Provider,2026-01-24 08:00:00,2026-01-24 13:00:00,Lakeside
LA-PR-02,Provider,2026-01-24 08:00:00,2026-01-24 13:00:00,Lakeside
LA-SU-01,Support,2026-01-24 08:00:00,2026-01-24 13:00:00,Lakeside
LA-SU-02,Support,2026-01-24 08:00:00,2026-01-24 13:00:00,Lakeside
LA-SU-03,Support,2026-01-24 08:00:00,2026-01-24 13:00:00,Lakeside
LA-PR-03,Provider,2026-01-24 09:00:00,2026-01-24 13:00:00,Lakeside
LA-PR-01,Provider,2026-01-26 08:00:00,2026-01-26 17:00:00,Lakeside
LA-PR-02,Provider,2026-01-26 08:00:00,2026-01-26 17:00:00,Lakeside
LA-SU-01,Support,2026-01-26 08:00:00,2026-01-26 17:00:00,Lakeside
LA-SU-02,Support,2026-01-26 08:00:00,2026-01-26 17:00:00,Lakeside
LA-SU-03,Support,2026-01-26 08:00:00,2026-01-26 17:00:00,Lakeside
LA-PR-03,Provider,2026-01-26 09:00:00,2026-01-26 17:00:00,Lakeside
LA-PR-01,Provider,2026-01-27 08:00:00,2026-01-27 17:00:00,Lakeside
LA-PR-02,Provider,2026-01-27 08:00:00,2026-01-27 17:00:00,Lakeside
LA-SU-01,Support,2026-01-27 08:00:00,2026-01-27 17:00:00,Lakeside
LA-SU-02,Support,2026-01-27 08:00:00,2026-01-27 17:00:00,Lakeside
LA-SU-03,Support,2026-01-27 08:00:00,2026-01-27 17:00:00,Lakeside
LA-PR-03,Provider,2026-01-27 09:00:00,2026-01-27 17:00:00,Lakeside
LA-PR-01,Provider,2026-01-28 08:00:00,2026-01-28 17:00:00,Lakeside
LA-PR-02,Provider,2026-01-28 08:00:00,2026-01-28 17:00:00,Lakeside
LA-SU-01,Support,2026-01-28 08:00:00,2026-01-28 17:00:00,Lakeside
LA-SU-02,Support,2026-01-28 08:00:00,2026-01-28 17:00:00,Lakeside
LA-SU-03,Support,2026-01-28 08:00:00,2026-01-28 17:00:00,Lakeside
LA-PR-03,Provider,2026-01-28 09:00:00,2026-01-28 17:00:00,Lakeside
LA-PR-01,Provider,2026-01-29 08:00:00,2026-01-29 17:00:00,Lakeside
LA-PR-02,Provider,2026-01-29 08:00:00,2026-01-29 17:00:00,Lakeside
LA-SU-01,Support,2026-01-29 08:00:00,2026-01-29 17:00:00,Lakeside
LA-SU-02,Support,2026-01-29 08:00:00,2026-01-29 17:00:00,Lakeside
LA-SU-03,Support,2026-01-29 08:00:00,2026-01-29 17:00:00,Lakeside
LA-PR-03,Provider,2026-01-29 09:00:00,2026-01-29 17:00:00,Lakeside
LA-PR-01,Provider,2026-01-30 08:00:00,2026-01-30 17:00:00,Lakeside
LA-PR-02,Provider,2026-01-30 08:00:00,2026-01-30 17:00:00,Lakeside
LA-SU-01,Support,2026-01-30 08:00:00,2026-01-30 17:00:00,Lakeside
LA-SU-02,Support,2026-01-30 08:00:00,2026-01-30 17:00:00,Lakeside
LA-SU-03,Support,2026-01-30 08:00:00,2026-01-30 17:00:00,Lakeside
LA-PR-03,Provider,2026-01-30 09:00:00,2026-01-30 17:00:00,Lakeside
LA-PR-01,Provider,2026-01-31 08:00:00,2026-01-31 13:00:00,Lakeside
LA-PR-02,Provider,2026-01-31 08:00:00,2026-01-31 13:00:00,Lakeside
LA-SU-01,Support,2026-01-31 08:00:00,2026-01-31 13:00:00,Lakeside
LA-SU-02,Support,2026-01-31 08:00:00,2026-01-31 13:00:00,Lakeside
LA-SU-03,Support,2026-01-31 08:00:00,2026-01-31 13:00:00,Lakeside
LA-PR-03,Provider,2026-01-31 09:00:00,2026-01-31 13:00:00,Lakeside
LA-PR-01,Provider,2026-02-02 08:00:00,2026-02-02 17:00:00,Lakeside
LA-PR-02,Provider,2026-02-02 08:00:00,2026-02-02 17:00:00,Lakeside
LA-SU-01,Support,2026-02-02 08:00:00,2026-02-02 17:00:00,Lakeside
LA-SU-02,Support,2026-02-02 08:00:00,2026-02-02 17:00:00,Lakeside
LA-SU-03,Support,2026-02-02 08:00:00,2026-02-02 17:00:00,Lakeside
LA-PR-03,Provider,2026-02-02 09:00:00,2026-02-02 17:00:00,Lakeside
LA-PR-01,Provider,2026-02-03 08:00:00,2026-02-03 17:00:00,Lakeside
LA-PR-02,Provider,2026-02-03 08:00:00,2026-02-03 17:00:00,Lakeside
LA-SU-01,Support,2026-02-03 08:00:00,2026-02-03 17:00:00,Lakeside
LA-SU-02,Support,2026-02-03 08:00:00,2026-02-03 17:00:00,Lakeside
LA-SU-03,Support,2026-02-03 08:00:00,2026-02-03 17:00:00,Lakeside
LA-PR-03,Provider,2026-02-03 09:00:00,2026-02-03 17:00:00,Lakeside
LA-PR-01,Provider,2026-02-04 08:00:00,2026-02-04 17:00:00,Lakeside
LA-PR-02,Provider,2026-02-04 08:00:00,2026-02-04 17:00:00,Lakeside
LA-SU-01,Support,2026-02-04 08:00:00,2026-02-04 17:00:00,Lakeside
LA-SU-02,Support,2026-02-04 08:00:00,2026-02-04 17:00:00,Lakeside
LA-SU-03,Support,2026-02-04 08:00:00,2026-02-04 17:00:00,Lakeside
LA-PR-03,Provider,2026-02-04 09:00:00,2026-02-04 17:00:00,Lakeside
LA-PR-01,Provider,2026-02-05 08:00:00,2026-02-05 17:00:00,Lakeside
LA-PR-02,Provider,2026-02-05 08:00:00,2026-02-05 17:00:00,Lakeside
LA-SU-01,Support,2026-02-05 08:00:00,2026-02-05 17:00:00,Lakeside
LA-SU-02,Support,2026-02-05 08:00:00,2026-02-05 17:00:00,Lakeside
LA-SU-03,Support,2026-02-05 08:00:00,2026-02-05 17:00:00,Lakeside
LA-PR-03,Provider,2026-02-05 09:00:00,2026-02-05 17:00:00,Lakeside
LA-PR-01,Provider,2026-02-06 08:00:00,2026-02-06 17:00:00,Lakeside
LA-PR-02,Provider,2026-02-06 08:00:00,2026-02-06 17:00:00,Lakeside
LA-SU-01,Support,2026-02-06 08:00:00,2026-02-06 17:00:00,Lakeside
LA-SU-02,Support,2026-02-06 08:00:00,2026-02-06 17:00:00,Lakeside
LA-SU-03,Support,2026-02-06 08:00:00,2026-02-06 17:00:00,Lakeside
LA-PR-03,Provider,2026-02-06 09:00:00,2026-02-06 17:00:00,Lakeside
LA-PR-01,Provider,2026-02-07 08:00:00,2026-02-07 13:00:00,Lakeside
LA-PR-02,Provider,2026-02-07 08:00:00,2026-02-07 13:00:00,Lakeside
LA-SU-01,Support,2026-02-07 08:00:00,2026-02-07 13:00:00,Lakeside
LA-SU-02,Support,2026-02-07 08:00:00,2026-02-07 13:00:00,Lakeside
LA-SU-03,Support,2026-02-07 08:00:00,2026-02-07 13:00:00,Lakeside
LA-PR-03,Provider,2026-02-07 09:00:00,2026-02-07 13:00:00,Lakeside
LA-PR-01,Provider,2026-02-09 08:00:00,2026-02-09 17:00:00,Lakeside
LA-PR-02,Provider,2026-02-09 08:00:00,2026-02-09 17:00:00,Lakeside
LA-SU-01,Support,2026-02-09 08:00:00,2026-02-09 17:00:00,Lakeside
LA-SU-02,Support,2026-02-09 08:00:00,2026-02-09 17:00:00,Lakeside
LA-SU-03,Support,2026-02-09 08:00:00,2026-02-09 17:00:00,Lakeside
LA-PR-03,Provider,2026-02-09 09:00:00,2026-02-09 17:00:00,Lakeside
LA-PR-01,Provider,2026-02-10 08:00:00,2026-02-10 17:00:00,Lakeside
LA-PR-02,Provider,2026-02-10 08:00:00,2026-02-10 17:00:00,Lakeside
LA-SU-01,Support,2026-02-10 08:00:00,2026-02-10 17:00:00,Lakeside
LA-SU-02,Support,2026-02-10 08:00:00,2026-02-10 17:00:00,Lakeside
LA-SU-03,Support,2026-02-10 08:00:00,2026-02-10 17:00:00,Lakeside
LA-PR-03,Provider,2026-02-10 09:00:00,2026-02-10 17:00:00,Lakeside
LA-PR-01,Provider,2026-02-11 08:00:00,2026-02-11 17:00:00,Lakeside
LA-PR-02,Provider,2026-02-11 08:00:00,2026-02-11 17:00:00,Lakeside
LA-SU-01,Support,2026-02-11 08:00:00,2026-02-11 17:00:00,Lakeside
LA-SU-02,Support,2026-02-11 08:00:00,2026-02-11 17:00:00,Lakeside
LA-SU-03,Support,2026-02-11 08:00:00,2026-02-11 17:00:00,Lakeside
LA-PR-03,Provider,2026-02-11 09:00:00,2026-02-11 17:00:00,Lakeside
LA-PR-01,Provider,2026-02-12 08:00:00,2026-02-12 17:00:00,Lakeside
LA-PR-02,Provider,2026-02-12 08:00:00,2026-02-12 17:00:00,Lakeside
LA-SU-01,Support,2026-02-12 08:00:00,2026-02-12 17:00:00,Lakeside
LA-SU-02,Support,2026-02-12 08:00:00,2026-02-12 17:00:00,Lakeside
LA-SU-03,Support,2026-02-12 08:00:00,2026-02-12 17:00:00,Lakeside
LA-PR-03,Provider,2026-02-12 09:00:00,2026-02-12 17:00:00,Lakeside
LA-PR-01,Provider,2026-02-13 08:00:00,2026-02-13 17:00:00,Lakeside
LA-PR-02,Provider,2026-02-13 08:00:00,2026-02-13 17:00:00,Lakeside
LA-SU-01,Support,2026-02-13 08:00:00,2026-02-13 17:00:00,Lakeside
LA-SU-02,Support,2026-02-13 08:00:00,2026-02-13 17:00:00,Lakeside
LA-SU-03,Support,2026-02-13 08:00:00,2026-02-13 17:00:00,Lakeside
LA-PR-03,Provider,2026-02-13 09:00:00,2026-02-13 17:00:00,Lakeside
LA-PR-01,Provider,2026-02-14 08:00:00,2026-02-14 13:00:00,Lakeside
LA-PR-02,Provider,2026-02-14 08:00:00,2026-02-14 13:00:00,Lakeside
LA-SU-01,Support,2026-02-14 08:00:00,2026-02-14 13:00:00,Lakeside
LA-SU-02,Support,2026-02-14 08:00:00,2026-02-14 13:00:00,Lakeside
LA-SU-03,Support,2026-02-14 08:00:00,2026-02-14 13:00:00,Lakeside
LA-PR-03,Provider,2026-02-14 09:00:00,2026-02-14 13:00:00,Lakeside
LA-PR-01,Provider,2026-02-16 08:00:00,2026-02-16 17:00:00,Lakeside
LA-PR-02,Provider,2026-02-16 08:00:00,2026-02-16 17:00:00,Lakeside
LA-SU-01,Support,2026-02-16 08:00:00,2026-02-16 17:00:00,Lakeside
LA-SU-02,Support,2026-02-16 08:00:00,2026-02-16 17:00:00,Lakeside
LA-SU-03,Support,2026-02-16 08:00:00,2026-02-16 17:00:00,Lakeside
LA-PR-03,Provider,2026-02-16 09:00:00,2026-02-16 17:00:00,Lakeside
LA-PR-01,Provider,2026-02-17 08:00:00,2026-02-17 17:00:00,Lakeside
LA-PR-02,Provider,2026-02-17 08:00:00,2026-02-17 17:00:00,Lakeside
LA-SU-01,Support,2026-02-17 08:00:00,2026-02-17 17:00:00,Lakeside
LA-SU-02,Support,2026-02-17 08:00:00,2026-02-17 17:00:00,Lakeside
LA-SU-03,Support,2026-02-17 08:00:00,2026-02-17 17:00:00,Lakeside
LA-PR-03,Provider,2026-02-17 09:00:00,2026-02-17 17:00:00,Lakeside
LA-PR-01,Provider,2026-02-18 08:00:00,2026-02-18 17:00:00,Lakeside
LA-PR-02,Provider,2026-02-18 08:00:00,2026-02-18 17:00:00,Lakeside
LA-SU-01,Support,2026-02-18 08:00:00,2026-02-18 17:00:00,Lakeside
LA-SU-02,Support,2026-02-18 08:00:00,2026-02-18 17:00:00,Lakeside
LA-SU-03,Support,2026-02-18 08:00:00,2026-02-18 17:00:00,Lakeside
LA-PR-03,Provider,2026-02-18 09:00:00,2026-02-18 17:00:00,Lakeside
LA-PR-01,Provider,2026-02-19 08:00:00,2026-02-19 17:00:00,Lakeside
LA-PR-02,Provider,2026-02-19 08:00:00,2026-02-19 17:00:00,Lakeside
LA-SU-01,Support,2026-02-19 08:00:00,2026-02-19 17:00:00,Lakeside
LA-SU-02,Support,2026-02-19 08:00:00,2026-02-19 17:00:00,Lakeside
LA-SU-03,Support,2026-02-19 08:00:00,2026-02-19 17:00:00,Lakeside
LA-PR-03,Provider,2026-02-19 09:00:00,2026-02-19 17:00:00,Lakeside
LA-PR-01,Provider,2026-02-20 08:00:00,2026-02-20 17:00:00,Lakeside
LA-PR-02,Provider,2026-02-20 08:00:00,2026-02-20 17:00:00,Lakeside
LA-SU-01,Support,2026-02-20 08:00:00,2026-02-20 17:00:00,Lakeside
LA-SU-02,Support,2026-02-20 08:00:00,2026-02-20 17:00:00,Lakeside
LA-SU-03,Support,2026-02-20 08:00:00,2026-02-20 17:00:00,Lakeside
LA-PR-03,Provider,2026-02-20 09:00:00,2026-02-20 17:00:00,Lakeside
LA-PR-01,Provider,2026-02-21 08:00:00,2026-02-21 13:00:00,Lakeside
LA-PR-02,Provider,2026-02-21 08:00:00,2026-02-21 13:00:00,Lakeside
LA-SU-01,Support,2026-02-21 08:00:00,2026-02-21 13:00:00,Lakeside
LA-SU-02,Support,2026-02-21 08:00:00,2026-02-21 13:00:00,Lakeside
LA-SU-03,Support,2026-02-21 08:00:00,2026-02-21 13:00:00,Lakeside
LA-PR-03,Provider,2026-02-21 09:00:00,2026-02-21 13:00:00,Lakeside
LA-PR-01,Provider,2026-02-23 08:00:00,2026-02-23 17:00:00,Lakeside
LA-PR-02,Provider,2026-02-23 08:00:00,2026-02-23 17:00:00,Lakeside
LA-SU-01,Support,2026-02-23 08:00:00,2026-02-23 17:00:00,Lakeside
LA-SU-02,Support,2026-02-23 08:00:00,2026-02-23 17:00:00,Lakeside
LA-SU-03,Support,2026-02-23 08:00:00,2026-02-23 17:00:00,Lakeside
LA-PR-03,Provider,2026-02-23 09:00:00,2026-02-23 17:00:00,Lakeside
LA-PR-01,Provider,2026-02-24 08:00:00,2026-02-24 17:00:00,Lakeside
LA-PR-02,Provider,2026-02-24 08:00:00,2026-02-24 17:00:00,Lakeside
LA-SU-01,Support,2026-02-24 08:00:00,2026-02-24 17:00:00,Lakeside
LA-SU-02,Support,2026-02-24 08:00:00,2026-02-24 17:00:00,Lakeside
LA-SU-03,Support,2026-02-24 08:00:00,2026-02-24 17:00:00,Lakeside
LA-PR-03,Provider,2026-02-24 09:00:00,2026-02-24 17:00:00,Lakeside
LA-PR-01,Provider,2026-02-25 08:00:00,2026-02-25 17:00:00,Lakeside
LA-PR-02,Provider,2026-02-25 08:00:00,2026-02-25 17:00:00,Lakeside
LA-SU-01,Support,2026-02-25 08:00:00,2026-02-25 17:00:00,Lakeside
LA-SU-02,Support,2026-02-25 08:00:00,2026-02-25 17:00:00,Lakeside
LA-SU-03,Support,2026-02-25 08:00:00,2026-02-25 17:00:00,Lakeside
LA-PR-03,Provider,2026-02-25 09:00:00,2026-02-25 17:00:00,Lakeside
LA-PR-01,Provider,2026-02-26 08:00:00,2026-02-26 17:00:00,Lakeside
LA-PR-02,Provider,2026-02-26 08:00:00,2026-02-26 17:00:00,Lakeside
LA-SU-01,Support,2026-02-26 08:00:00,2026-02-26 17:00:00,Lakeside
LA-SU-02,Support,2026-02-26 08:00:00,2026-02-26 17:00:00,Lakeside
LA-SU-03,Support,2026-02-26 08:00:00,2026-02-26 17:00:00,Lakeside
LA-PR-03,Provider,2026-02-26 09:00:00,2026-02-26 17:00:00,Lakeside
LA-PR-01,Provider,2026-02-27 08:00:00,2026-02-27 17:00:00,Lakeside
LA-PR-02,Provider,2026-02-27 08:00:00,2026-02-27 17:00:00,Lakeside
LA-SU-01,Support,2026-02-27 08:00:00,2026-02-27 17:00:00,Lakeside
LA-SU-02,Support,2026-02-27 08:00:00,2026-02-27 17:00:00,Lakeside
LA-SU-03,Support,2026-02-27 08:00:00,2026-02-27 17:00:00,Lakeside
LA-PR-03,Provider,2026-02-27 09:00:00,2026-02-27 17:00:00,Lakeside
LA-PR-01,Provider,2026-02-28 08:00:00,2026-02-28 13:00:00,Lakeside
LA-PR-02,Provider,2026-02-28 08:00:00,2026-02-28 13:00:00,Lakeside
LA-SU-01,Support,2026-02-28 08:00:00,2026-02-28 13:00:00,Lakeside
LA-SU-02,Support,2026-02-28 08:00:00,2026-02-28 13:00:00,Lakeside
LA-SU-03,Support,2026-02-28 08:00:00,2026-02-28 13:00:00,Lakeside
LA-PR-03,Provider,2026-02-28 09:00:00,2026-02-28 13:00:00,Lakeside
LA-PR-01,Provider,2026-03-02 08:00:00,2026-03-02 17:00:00,Lakeside
LA-PR-02,Provider,2026-03-02 08:00:00,2026-03-02 17:00:00,Lakeside
LA-SU-01,Support,2026-03-02 08:00:00,2026-03-02 17:00:00,Lakeside
LA-SU-02,Support,2026-03-02 08:00:00,2026-03-02 17:00:00,Lakeside
LA-SU-03,Support,2026-03-02 08:00:00,2026-03-02 17:00:00,Lakeside
LA-PR-03,Provider,2026-03-02 09:00:00,2026-03-02 17:00:00,Lakeside
LA-PR-01,Provider,2026-03-03 08:00:00,2026-03-03 17:00:00,Lakeside
LA-PR-02,Provider,2026-03-03 08:00:00,2026-03-03 17:00:00,Lakeside
LA-SU-01,Support,2026-03-03 08:00:00,2026-03-03 17:00:00,Lakeside
LA-SU-02,Support,2026-03-03 08:00:00,2026-03-03 17:00:00,Lakeside
LA-SU-03,Support,2026-03-03 08:00:00,2026-03-03 17:00:00,Lakeside
LA-PR-03,Provider,2026-03-03 09:00:00,2026-03-03 17:00:00,Lakeside
LA-PR-01,Provider,2026-03-04 08:00:00,2026-03-04 17:00:00,Lakeside
LA-PR-02,Provider,2026-03-04 08:00:00,2026-03-04 17:00:00,Lakeside
LA-SU-01,Support,2026-03-04 08:00:00,2026-03-04 17:00:00,Lakeside
LA-SU-02,Support,2026-03-04 08:00:00,2026-03-04 17:00:00,Lakeside
LA-SU-03,Support,2026-03-04 08:00:00,2026-03-04 17:00:00,Lakeside
LA-PR-03,Provider,2026-03-04 09:00:00,2026-03-04 17:00:00,Lakeside
LA-PR-01,Provider,2026-03-05 08:00:00,2026-03-05 17:00:00,Lakeside
LA-PR-02,Provider,2026-03-05 08:00:00,2026-03-05 17:00:00,Lakeside
LA-SU-01,Support,2026-03-05 08:00:00,2026-03-05 17:00:00,Lakeside
LA-SU-02,Support,2026-03-05 08:00:00,2026-03-05 17:00:00,Lakeside
LA-SU-03,Support,2026-03-05 08:00:00,2026-03-05 17:00:00,Lakeside
LA-PR-03,Provider,2026-03-05 09:00:00,2026-03-05 17:00:00,Lakeside
LA-PR-01,Provider,2026-03-06 08:00:00,2026-03-06 17:00:00,Lakeside
LA-PR-02,Provider,2026-03-06 08:00:00,2026-03-06 17:00:00,Lakeside
LA-SU-01,Support,2026-03-06 08:00:00,2026-03-06 17:00:00,Lakeside
LA-SU-02,Support,2026-03-06 08:00:00,2026-03-06 17:00:00,Lakeside
LA-SU-03,Support,2026-03-06 08:00:00,2026-03-06 17:00:00,Lakeside
LA-PR-03,Provider,2026-03-06 09:00:00,2026-03-06 17:00:00,Lakeside
LA-PR-01,Provider,2026-03-07 08:00:00,2026-03-07 13:00:00,Lakeside
LA-PR-02,Provider,2026-03-07 08:00:00,2026-03-07 13:00:00,Lakeside
LA-SU-01,Support,2026-03-07 08:00:00,2026-03-07 13:00:00,Lakeside
LA-SU-02,Support,2026-03-07 08:00:00,2026-03-07 13:00:00,Lakeside
LA-SU-03,Support,2026-03-07 08:00:00,2026-03-07 13:00:00,Lakeside
LA-PR-03,Provider,2026-03-07 09:00:00,2026-03-07 13:00:00,Lakeside
LA-PR-01,Provider,2026-03-09 08:00:00,2026-03-09 17:00:00,Lakeside
LA-PR-02,Provider,2026-03-09 08:00:00,2026-03-09 17:00:00,Lakeside
LA-SU-01,Support,2026-03-09 08:00:00,2026-03-09 17:00:00,Lakeside
LA-SU-02,Support,2026-03-09 08:00:00,2026-03-09 17:00:00,Lakeside
LA-SU-03,Support,2026-03-09 08:00:00,2026-03-09 17:00:00,Lakeside
LA-PR-03,Provider,2026-03-09 09:00:00,2026-03-09 17:00:00,Lakeside
LA-PR-01,Provider,2026-03-10 08:00:00,2026-03-10 17:00:00,Lakeside
LA-PR-02,Provider,2026-03-10 08:00:00,2026-03-10 17:00:00,Lakeside
LA-SU-01,Support,2026-03-10 08:00:00,2026-03-10 17:00:00,Lakeside
LA-SU-02,Support,2026-03-10 08:00:00,2026-03-10 17:00:00,Lakeside
LA-SU-03,Support,2026-03-10 08:00:00,2026-03-10 17:00:00,Lakeside
LA-PR-03,Provider,2026-03-10 09:00:00,2026-03-10 17:00:00,Lakeside
LA-PR-01,Provider,2026-03-11 08:00:00,2026-03-11 17:00:00,Lakeside
LA-PR-02,Provider,2026-03-11 08:00:00,2026-03-11 17:00:00,Lakeside
LA-SU-01,Support,2026-03-11 08:00:00,2026-03-11 17:00:00,Lakeside
LA-SU-02,Support,2026-03-11 08:00:00,2026-03-11 17:00:00,Lakeside
LA-SU-03,Support,2026-03-11 08:00:00,2026-03-11 17:00:00,Lakeside
LA-PR-03,Provider,2026-03-11 09:00:00,2026-03-11 17:00:00,Lakeside
LA-PR-01,Provider,2026-03-12 08:00:00,2026-03-12 17:00:00,Lakeside
LA-PR-02,Provider,2026-03-12 08:00:00,2026-03-12 17:00:00,Lakeside
LA-SU-01,Support,2026-03-12 08:00:00,2026-03-12 17:00:00,Lakeside
LA-SU-02,Support,2026-03-12 08:00:00,2026-03-12 17:00:00,Lakeside
LA-SU-03,Support,2026-03-12 08:00:00,2026-03-12 17:00:00,Lakeside
LA-PR-03,Provider,2026-03-12 09:00:00,2026-03-12 17:00:00,Lakeside
LA-PR-01,Provider,2026-03-13 08:00:00,2026-03-13 17:00:00,Lakeside
LA-PR-02,Provider,2026-03-13 08:00:00,2026-03-13 17:00:00,Lakeside
